"house" "east" "south" "exptDay" "obsmosq" "combo" "notmissing"
8 0.0189374983892776 0.00522016264731064 34 26 1 1
9 0.00616296123480424 0.0177609952515922 34 28 1 1
10 0.0366360850632191 0.0470406981534325 34 28 1 1
11 0.0498081122641452 0.0497988953604363 34 36 0 1
12 0.0428681681398302 0.0471872304100543 34 37 1 1
13 0.0462336069671437 0.00406348154647276 34 26 1 1
14 0.0342262177960947 0.00349544879281893 34 30 1 1
15 0.0373894681222737 0.0476662332424894 34 30 1 1
16 0.011006849759724 0.0455449752160348 34 37 1 1
17 0.00169371532974765 0.0198430469376035 34 37 1 1
18 0.0175706356880255 0.0105168378562666 34 37 1 1
19 0.0265711950720288 0.0477716268971562 34 36 1 1
20 0.0214464313001372 0.0059696980053559 34 38 0 1
21 0.00150219927309081 0.0352754831663333 34 39 0 1
22 0.0291399559006095 0.0202075911103748 34 30 1 1
23 0.0364176910719834 0.0290812170947902 34 24 1 1
24 0.00733440684853122 0.00022360379807651 34 29 1 1
25 0.00146155931288376 0.0112514886306599 34 28 1 1
26 0.0418314361828379 0.0360919722588733 34 48 0 1
27 0.000804002047516406 0.0190746497712098 34 37 1 1
28 0.00518784776795655 0.0447375933174044 34 34 1 1
29 0.0144457500544377 0.00365034003043547 34 37 1 1
30 0.0169079821091145 0.0466376061900519 34 35 0 1
1 0.0180515794199891 0.0207028857897967 35 34 1 1
2 0.0264875606168062 0.0452752579934895 35 33 0 1
3 0.0211302131181583 0.0133699430967681 35 36 0 1
4 0.0471414358820766 0.0246531637501903 35 43 0 1
5 0.0212864422122948 0.0428888065041974 35 33 1 1
6 0.0278935593320057 0.0161480703391135 35 43 1 1
7 0.0370692563708872 0.00931552062975243 35 43 1 1
8 0.0189374983892776 0.00522016264731064 35 23 1 1
9 0.00616296123480424 0.0177609952515922 35 29 1 1
10 0.0366360850632191 0.0470406981534325 35 33 1 1
11 0.0498081122641452 0.0497988953604363 35 32 1 1
12 0.0428681681398302 0.0471872304100543 35 32 1 1
13 0.0462336069671437 0.00406348154647276 35 31 1 1
14 0.0342262177960947 0.00349544879281893 35 25 1 1
15 0.0373894681222737 0.0476662332424894 35 26 1 1
16 0.011006849759724 0.0455449752160348 35 40 1 1
17 0.00169371532974765 0.0198430469376035 35 42 0 1
18 0.0175706356880255 0.0105168378562666 35 33 1 1
19 0.0265711950720288 0.0477716268971562 35 39 1 1
20 0.0214464313001372 0.0059696980053559 35 38 1 1
21 0.00150219927309081 0.0352754831663333 35 44 1 1
22 0.0291399559006095 0.0202075911103748 35 34 0 1
23 0.0364176910719834 0.0290812170947902 35 24 1 1
24 0.00733440684853122 0.00022360379807651 35 32 1 1
25 0.00146155931288376 0.0112514886306599 35 27 1 1
26 0.0418314361828379 0.0360919722588733 35 29 1 1
27 0.000804002047516406 0.0190746497712098 35 37 1 1
28 0.00518784776795655 0.0447375933174044 35 21 1 1
29 0.0144457500544377 0.00365034003043547 35 29 1 1
30 0.0169079821091145 0.0466376061900519 35 35 0 1
1 0.0180515794199891 0.0207028857897967 36 32 0 1
2 0.0264875606168062 0.0452752579934895 36 48 1 1
3 0.0211302131181583 0.0133699430967681 36 38 1 1
4 0.0471414358820766 0.0246531637501903 36 30 1 1
5 0.0212864422122948 0.0428888065041974 36 34 0 1
6 0.0278935593320057 0.0161480703391135 36 28 1 1
7 0.0370692563708872 0.00931552062975243 36 37 1 1
8 0.0189374983892776 0.00522016264731064 36 42 0 1
9 0.00616296123480424 0.0177609952515922 36 32 0 1
10 0.0366360850632191 0.0470406981534325 36 30 1 1
11 0.0498081122641452 0.0497988953604363 36 25 1 1
12 0.0428681681398302 0.0471872304100543 36 27 1 1
13 0.0462336069671437 0.00406348154647276 36 22 1 1
14 0.0342262177960947 0.00349544879281893 36 28 1 1
15 0.0373894681222737 0.0476662332424894 36 28 1 1
16 0.011006849759724 0.0455449752160348 36 31 1 1
17 0.00169371532974765 0.0198430469376035 36 46 1 1
18 0.0175706356880255 0.0105168378562666 36 35 1 1
19 0.0265711950720288 0.0477716268971562 36 34 1 1
20 0.0214464313001372 0.0059696980053559 36 31 1 1
21 0.00150219927309081 0.0352754831663333 36 39 1 1
22 0.0291399559006095 0.0202075911103748 36 43 0 1
23 0.0364176910719834 0.0290812170947902 36 37 0 1
24 0.00733440684853122 0.00022360379807651 36 36 1 1
25 0.00146155931288376 0.0112514886306599 36 33 1 1
26 0.0418314361828379 0.0360919722588733 36 38 1 1
27 0.000804002047516406 0.0190746497712098 36 33 1 1
28 0.00518784776795655 0.0447375933174044 36 25 1 1
29 0.0144457500544377 0.00365034003043547 36 31 1 1
30 0.0169079821091145 0.0466376061900519 36 27 1 1
1 0.0180515794199891 0.0207028857897967 37 38 1 1
2 0.0264875606168062 0.0452752579934895 37 25 1 1
3 0.0211302131181583 0.0133699430967681 37 29 1 1
4 0.0471414358820766 0.0246531637501903 37 32 1 1
5 0.0212864422122948 0.0428888065041974 37 34 1 1
6 0.0278935593320057 0.0161480703391135 37 27 1 1
7 0.0370692563708872 0.00931552062975243 37 33 1 1
8 0.0189374983892776 0.00522016264731064 37 33 1 1
9 0.00616296123480424 0.0177609952515922 37 27 1 1
10 0.0366360850632191 0.0470406981534325 37 30 1 1
11 0.0498081122641452 0.0497988953604363 37 43 0 1
12 0.0428681681398302 0.0471872304100543 37 32 1 1
13 0.0462336069671437 0.00406348154647276 37 36 0 1
14 0.0342262177960947 0.00349544879281893 37 27 1 1
15 0.0373894681222737 0.0476662332424894 37 37 1 1
16 0.011006849759724 0.0455449752160348 37 33 1 1
17 0.00169371532974765 0.0198430469376035 37 38 0 1
18 0.0175706356880255 0.0105168378562666 37 39 1 1
19 0.0265711950720288 0.0477716268971562 37 26 1 1
20 0.0214464313001372 0.0059696980053559 37 29 1 1
21 0.00150219927309081 0.0352754831663333 37 26 1 1
22 0.0291399559006095 0.0202075911103748 37 29 0 1
23 0.0364176910719834 0.0290812170947902 37 40 1 1
24 0.00733440684853122 0.00022360379807651 37 32 1 1
25 0.00146155931288376 0.0112514886306599 37 31 1 1
26 0.0418314361828379 0.0360919722588733 37 36 1 1
27 0.000804002047516406 0.0190746497712098 37 36 1 1
28 0.00518784776795655 0.0447375933174044 37 46 0 1
29 0.0144457500544377 0.00365034003043547 37 34 1 1
30 0.0169079821091145 0.0466376061900519 37 42 0 1
1 0.0180515794199891 0.0207028857897967 38 39 1 1
2 0.0264875606168062 0.0452752579934895 38 41 1 1
3 0.0211302131181583 0.0133699430967681 38 44 0 1
4 0.0471414358820766 0.0246531637501903 38 31 0 1
5 0.0212864422122948 0.0428888065041974 38 36 1 1
6 0.0278935593320057 0.0161480703391135 38 26 1 1
7 0.0370692563708872 0.00931552062975243 38 26 1 1
8 0.0189374983892776 0.00522016264731064 38 26 1 1
9 0.00616296123480424 0.0177609952515922 38 31 1 1
10 0.0366360850632191 0.0470406981534325 38 33 1 1
11 0.0498081122641452 0.0497988953604363 38 54 0 1
12 0.0428681681398302 0.0471872304100543 38 22 1 1
13 0.0462336069671437 0.00406348154647276 38 35 1 1
14 0.0342262177960947 0.00349544879281893 38 30 1 1
15 0.0373894681222737 0.0476662332424894 38 31 1 1
16 0.011006849759724 0.0455449752160348 38 30 1 1
17 0.00169371532974765 0.0198430469376035 38 45 1 1
18 0.0175706356880255 0.0105168378562666 38 30 0 1
19 0.0265711950720288 0.0477716268971562 38 31 1 1
20 0.0214464313001372 0.0059696980053559 38 37 1 1
21 0.00150219927309081 0.0352754831663333 38 32 1 1
22 0.0291399559006095 0.0202075911103748 38 28 1 1
23 0.0364176910719834 0.0290812170947902 38 25 1 1
24 0.00733440684853122 0.00022360379807651 38 27 1 1
25 0.00146155931288376 0.0112514886306599 38 50 0 1
26 0.0418314361828379 0.0360919722588733 38 47 0 1
27 0.000804002047516406 0.0190746497712098 38 25 1 1
28 0.00518784776795655 0.0447375933174044 38 27 1 1
29 0.0144457500544377 0.00365034003043547 38 23 1 1
30 0.0169079821091145 0.0466376061900519 38 38 1 1
1 0.0180515794199891 0.0207028857897967 39 40 1 1
2 0.0264875606168062 0.0452752579934895 39 38 0 1
3 0.0211302131181583 0.0133699430967681 39 30 1 1
4 0.0471414358820766 0.0246531637501903 39 29 1 1
5 0.0212864422122948 0.0428888065041974 39 40 1 1
6 0.0278935593320057 0.0161480703391135 39 43 1 1
7 0.0370692563708872 0.00931552062975243 39 28 1 1
8 0.0189374983892776 0.00522016264731064 39 33 1 1
9 0.00616296123480424 0.0177609952515922 39 42 1 1
10 0.0366360850632191 0.0470406981534325 39 22 1 1
11 0.0498081122641452 0.0497988953604363 39 31 1 1
12 0.0428681681398302 0.0471872304100543 39 42 0 1
13 0.0462336069671437 0.00406348154647276 39 34 1 1
14 0.0342262177960947 0.00349544879281893 39 24 1 1
15 0.0373894681222737 0.0476662332424894 39 26 1 1
16 0.011006849759724 0.0455449752160348 39 40 0 1
17 0.00169371532974765 0.0198430469376035 39 30 1 1
18 0.0175706356880255 0.0105168378562666 39 26 0 1
19 0.0265711950720288 0.0477716268971562 39 32 1 1
20 0.0214464313001372 0.0059696980053559 39 31 1 1
21 0.00150219927309081 0.0352754831663333 39 35 1 1
22 0.0291399559006095 0.0202075911103748 39 35 1 1
23 0.0364176910719834 0.0290812170947902 39 27 1 1
24 0.00733440684853122 0.00022360379807651 39 40 0 1
25 0.00146155931288376 0.0112514886306599 39 29 1 1
26 0.0418314361828379 0.0360919722588733 39 35 1 1
27 0.000804002047516406 0.0190746497712098 39 36 0 1
28 0.00518784776795655 0.0447375933174044 39 38 1 1
29 0.0144457500544377 0.00365034003043547 39 34 1 1
30 0.0169079821091145 0.0466376061900519 39 30 1 1
1 0.0180515794199891 0.0207028857897967 40 24 1 1
2 0.0264875606168062 0.0452752579934895 40 33 1 1
3 0.0211302131181583 0.0133699430967681 40 39 1 1
4 0.0471414358820766 0.0246531637501903 40 27 1 1
5 0.0212864422122948 0.0428888065041974 40 28 1 1
6 0.0278935593320057 0.0161480703391135 40 27 1 1
7 0.0370692563708872 0.00931552062975243 40 43 0 1
8 0.0189374983892776 0.00522016264731064 40 48 1 1
9 0.00616296123480424 0.0177609952515922 40 39 0 1
10 0.0366360850632191 0.0470406981534325 40 24 1 1
11 0.0498081122641452 0.0497988953604363 40 40 0 1
12 0.0428681681398302 0.0471872304100543 40 30 1 1
13 0.0462336069671437 0.00406348154647276 40 39 1 1
14 0.0342262177960947 0.00349544879281893 40 28 1 1
15 0.0373894681222737 0.0476662332424894 40 44 0 1
16 0.011006849759724 0.0455449752160348 40 39 0 1
17 0.00169371532974765 0.0198430469376035 40 26 1 1
18 0.0175706356880255 0.0105168378562666 40 23 1 1
19 0.0265711950720288 0.0477716268971562 40 41 1 1
20 0.0214464313001372 0.0059696980053559 40 33 1 1
21 0.00150219927309081 0.0352754831663333 40 23 1 1
22 0.0291399559006095 0.0202075911103748 40 37 1 1
23 0.0364176910719834 0.0290812170947902 40 36 1 1
24 0.00733440684853122 0.00022360379807651 40 27 1 1
25 0.00146155931288376 0.0112514886306599 40 26 1 1
26 0.0418314361828379 0.0360919722588733 40 35 1 1
27 0.000804002047516406 0.0190746497712098 40 26 1 1
28 0.00518784776795655 0.0447375933174044 40 36 1 1
29 0.0144457500544377 0.00365034003043547 40 47 0 1
30 0.0169079821091145 0.0466376061900519 40 32 1 1
1 0.0180515794199891 0.0207028857897967 41 38 0 1
2 0.0264875606168062 0.0452752579934895 41 38 0 1
3 0.0211302131181583 0.0133699430967681 41 35 1 1
4 0.0471414358820766 0.0246531637501903 41 50 0 1
5 0.0212864422122948 0.0428888065041974 41 33 0 1
6 0.0278935593320057 0.0161480703391135 41 27 1 1
7 0.0370692563708872 0.00931552062975243 41 21 1 1
8 0.0189374983892776 0.00522016264731064 41 41 1 1
9 0.00616296123480424 0.0177609952515922 41 33 1 1
10 0.0366360850632191 0.0470406981534325 41 27 1 1
11 0.0498081122641452 0.0497988953604363 41 33 1 1
12 0.0428681681398302 0.0471872304100543 41 44 1 1
13 0.0462336069671437 0.00406348154647276 41 30 1 1
14 0.0342262177960947 0.00349544879281893 41 33 1 1
15 0.0373894681222737 0.0476662332424894 41 33 1 1
16 0.011006849759724 0.0455449752160348 41 23 1 1
17 0.00169371532974765 0.0198430469376035 41 34 1 1
18 0.0175706356880255 0.0105168378562666 41 34 1 1
19 0.0265711950720288 0.0477716268971562 41 28 1 1
20 0.0214464313001372 0.0059696980053559 41 34 1 1
21 0.00150219927309081 0.0352754831663333 41 33 1 1
22 0.0291399559006095 0.0202075911103748 41 29 1 1
23 0.0364176910719834 0.0290812170947902 41 30 1 1
24 0.00733440684853122 0.00022360379807651 41 39 0 1
25 0.00146155931288376 0.0112514886306599 41 30 1 1
26 0.0418314361828379 0.0360919722588733 41 36 1 1
27 0.000804002047516406 0.0190746497712098 41 30 1 1
28 0.00518784776795655 0.0447375933174044 41 39 0 1
29 0.0144457500544377 0.00365034003043547 41 35 1 1
30 0.0169079821091145 0.0466376061900519 41 30 1 1
1 0.0180515794199891 0.0207028857897967 42 35 1 1
2 0.0264875606168062 0.0452752579934895 42 37 1 1
3 0.0211302131181583 0.0133699430967681 42 32 1 1
4 0.0471414358820766 0.0246531637501903 42 34 1 1
5 0.0212864422122948 0.0428888065041974 42 34 0 1
6 0.0278935593320057 0.0161480703391135 42 31 1 1
7 0.0370692563708872 0.00931552062975243 42 45 0 1
8 0.0189374983892776 0.00522016264731064 42 43 1 1
9 0.00616296123480424 0.0177609952515922 42 35 1 1
10 0.0366360850632191 0.0470406981534325 42 24 1 1
11 0.0498081122641452 0.0497988953604363 42 33 1 1
12 0.0428681681398302 0.0471872304100543 42 36 0 1
13 0.0462336069671437 0.00406348154647276 42 32 1 1
14 0.0342262177960947 0.00349544879281893 42 35 0 1
15 0.0373894681222737 0.0476662332424894 42 32 1 1
16 0.011006849759724 0.0455449752160348 42 28 1 1
17 0.00169371532974765 0.0198430469376035 42 40 1 1
18 0.0175706356880255 0.0105168378562666 42 39 1 1
19 0.0265711950720288 0.0477716268971562 42 25 1 1
20 0.0214464313001372 0.0059696980053559 42 27 1 1
21 0.00150219927309081 0.0352754831663333 42 43 0 1
22 0.0291399559006095 0.0202075911103748 42 22 1 1
23 0.0364176910719834 0.0290812170947902 42 25 1 1
24 0.00733440684853122 0.00022360379807651 42 29 1 1
25 0.00146155931288376 0.0112514886306599 42 39 1 1
26 0.0418314361828379 0.0360919722588733 42 37 0 1
27 0.000804002047516406 0.0190746497712098 42 39 1 1
28 0.00518784776795655 0.0447375933174044 42 21 1 1
29 0.0144457500544377 0.00365034003043547 42 31 1 1
30 0.0169079821091145 0.0466376061900519 42 37 1 1
1 0.0180515794199891 0.0207028857897967 43 32 1 1
2 0.0264875606168062 0.0452752579934895 43 26 1 1
3 0.0211302131181583 0.0133699430967681 43 33 1 1
4 0.0471414358820766 0.0246531637501903 43 49 0 1
5 0.0212864422122948 0.0428888065041974 43 34 1 1
6 0.0278935593320057 0.0161480703391135 43 41 1 1
7 0.0370692563708872 0.00931552062975243 43 31 1 1
8 0.0189374983892776 0.00522016264731064 43 42 0 1
9 0.00616296123480424 0.0177609952515922 43 27 1 1
10 0.0366360850632191 0.0470406981534325 43 27 1 1
11 0.0498081122641452 0.0497988953604363 43 34 1 1
12 0.0428681681398302 0.0471872304100543 43 28 1 1
13 0.0462336069671437 0.00406348154647276 43 46 1 1
14 0.0342262177960947 0.00349544879281893 43 38 1 1
15 0.0373894681222737 0.0476662332424894 43 37 0 1
16 0.011006849759724 0.0455449752160348 43 28 0 1
17 0.00169371532974765 0.0198430469376035 43 29 1 1
18 0.0175706356880255 0.0105168378562666 43 30 1 1
19 0.0265711950720288 0.0477716268971562 43 21 1 1
20 0.0214464313001372 0.0059696980053559 43 35 1 1
21 0.00150219927309081 0.0352754831663333 43 36 1 1
22 0.0291399559006095 0.0202075911103748 43 21 1 1
23 0.0364176910719834 0.0290812170947902 43 39 0 1
24 0.00733440684853122 0.00022360379807651 43 26 1 1
25 0.00146155931288376 0.0112514886306599 43 32 1 1
26 0.0418314361828379 0.0360919722588733 43 36 1 1
27 0.000804002047516406 0.0190746497712098 43 37 1 1
28 0.00518784776795655 0.0447375933174044 43 31 1 1
29 0.0144457500544377 0.00365034003043547 43 39 0 1
30 0.0169079821091145 0.0466376061900519 43 35 1 1
1 0.0180515794199891 0.0207028857897967 44 37 0 1
2 0.0264875606168062 0.0452752579934895 44 31 1 1
3 0.0211302131181583 0.0133699430967681 44 30 1 1
4 0.0471414358820766 0.0246531637501903 44 29 1 1
5 0.0212864422122948 0.0428888065041974 44 23 1 1
6 0.0278935593320057 0.0161480703391135 44 39 1 1
7 0.0370692563708872 0.00931552062975243 44 23 1 1
8 0.0189374983892776 0.00522016264731064 44 33 1 1
9 0.00616296123480424 0.0177609952515922 44 32 1 1
10 0.0366360850632191 0.0470406981534325 44 24 1 1
11 0.0498081122641452 0.0497988953604363 44 45 0 1
12 0.0428681681398302 0.0471872304100543 44 31 1 1
13 0.0462336069671437 0.00406348154647276 44 34 1 1
14 0.0342262177960947 0.00349544879281893 44 35 1 1
15 0.0373894681222737 0.0476662332424894 44 29 1 1
16 0.011006849759724 0.0455449752160348 44 43 1 1
17 0.00169371532974765 0.0198430469376035 44 32 1 1
18 0.0175706356880255 0.0105168378562666 44 26 1 1
19 0.0265711950720288 0.0477716268971562 44 28 1 1
20 0.0214464313001372 0.0059696980053559 44 42 0 1
21 0.00150219927309081 0.0352754831663333 44 36 1 1
22 0.0291399559006095 0.0202075911103748 44 31 1 1
23 0.0364176910719834 0.0290812170947902 44 21 1 1
24 0.00733440684853122 0.00022360379807651 44 36 1 1
25 0.00146155931288376 0.0112514886306599 44 34 0 1
26 0.0418314361828379 0.0360919722588733 44 35 0 1
27 0.000804002047516406 0.0190746497712098 44 46 1 1
28 0.00518784776795655 0.0447375933174044 44 30 1 1
29 0.0144457500544377 0.00365034003043547 44 47 0 1
30 0.0169079821091145 0.0466376061900519 44 38 1 1
1 0.0180515794199891 0.0207028857897967 45 38 1 1
2 0.0264875606168062 0.0452752579934895 45 36 1 1
3 0.0211302131181583 0.0133699430967681 45 32 0 1
4 0.0471414358820766 0.0246531637501903 45 26 1 1
5 0.0212864422122948 0.0428888065041974 45 30 1 1
6 0.0278935593320057 0.0161480703391135 45 36 1 1
7 0.0370692563708872 0.00931552062975243 45 32 1 1
8 0.0189374983892776 0.00522016264731064 45 35 1 1
9 0.00616296123480424 0.0177609952515922 45 32 1 1
10 0.0366360850632191 0.0470406981534325 45 30 1 1
11 0.0498081122641452 0.0497988953604363 45 41 0 1
12 0.0428681681398302 0.0471872304100543 45 33 1 1
13 0.0462336069671437 0.00406348154647276 45 32 1 1
14 0.0342262177960947 0.00349544879281893 45 31 1 1
15 0.0373894681222737 0.0476662332424894 45 36 1 1
16 0.011006849759724 0.0455449752160348 45 27 1 1
17 0.00169371532974765 0.0198430469376035 45 39 1 1
18 0.0175706356880255 0.0105168378562666 45 30 1 1
19 0.0265711950720288 0.0477716268971562 45 28 1 1
20 0.0214464313001372 0.0059696980053559 45 38 1 1
21 0.00150219927309081 0.0352754831663333 45 30 1 1
22 0.0291399559006095 0.0202075911103748 45 52 0 1
23 0.0364176910719834 0.0290812170947902 45 22 1 1
24 0.00733440684853122 0.00022360379807651 45 23 1 1
25 0.00146155931288376 0.0112514886306599 45 42 0 1
26 0.0418314361828379 0.0360919722588733 45 28 1 1
27 0.000804002047516406 0.0190746497712098 45 32 0 1
28 0.00518784776795655 0.0447375933174044 45 28 1 1
29 0.0144457500544377 0.00365034003043547 45 33 1 1
30 0.0169079821091145 0.0466376061900519 45 48 0 1
1 0.0180515794199891 0.0207028857897967 46 31 1 1
2 0.0264875606168062 0.0452752579934895 46 44 1 1
3 0.0211302131181583 0.0133699430967681 46 45 0 1
4 0.0471414358820766 0.0246531637501903 46 29 1 1
5 0.0212864422122948 0.0428888065041974 46 34 1 1
6 0.0278935593320057 0.0161480703391135 46 31 1 1
7 0.0370692563708872 0.00931552062975243 46 29 1 1
8 0.0189374983892776 0.00522016264731064 46 39 1 1
9 0.00616296123480424 0.0177609952515922 46 31 1 1
10 0.0366360850632191 0.0470406981534325 46 26 1 1
11 0.0498081122641452 0.0497988953604363 46 31 1 1
12 0.0428681681398302 0.0471872304100543 46 31 1 1
13 0.0462336069671437 0.00406348154647276 46 36 0 1
14 0.0342262177960947 0.00349544879281893 46 32 0 1
15 0.0373894681222737 0.0476662332424894 46 33 1 1
16 0.011006849759724 0.0455449752160348 46 38 0 1
17 0.00169371532974765 0.0198430469376035 46 31 1 1
18 0.0175706356880255 0.0105168378562666 46 31 1 1
19 0.0265711950720288 0.0477716268971562 46 33 0 1
20 0.0214464313001372 0.0059696980053559 46 33 1 1
21 0.00150219927309081 0.0352754831663333 46 38 1 1
22 0.0291399559006095 0.0202075911103748 46 36 1 1
23 0.0364176910719834 0.0290812170947902 46 24 1 1
24 0.00733440684853122 0.00022360379807651 46 29 1 1
25 0.00146155931288376 0.0112514886306599 46 43 1 1
26 0.0418314361828379 0.0360919722588733 46 32 0 1
27 0.000804002047516406 0.0190746497712098 46 30 1 1
28 0.00518784776795655 0.0447375933174044 46 28 1 1
29 0.0144457500544377 0.00365034003043547 46 34 1 1
30 0.0169079821091145 0.0466376061900519 46 38 1 1
1 0.0180515794199891 0.0207028857897967 47 29 0 1
2 0.0264875606168062 0.0452752579934895 47 44 1 1
3 0.0211302131181583 0.0133699430967681 47 36 1 1
4 0.0471414358820766 0.0246531637501903 47 35 1 1
5 0.0212864422122948 0.0428888065041974 47 39 0 1
6 0.0278935593320057 0.0161480703391135 47 31 0 1
7 0.0370692563708872 0.00931552062975243 47 31 1 1
8 0.0189374983892776 0.00522016264731064 47 29 1 1
9 0.00616296123480424 0.0177609952515922 47 32 1 1
10 0.0366360850632191 0.0470406981534325 47 33 1 1
11 0.0498081122641452 0.0497988953604363 47 30 1 1
12 0.0428681681398302 0.0471872304100543 47 24 1 1
13 0.0462336069671437 0.00406348154647276 47 30 1 1
14 0.0342262177960947 0.00349544879281893 47 44 0 1
15 0.0373894681222737 0.0476662332424894 47 39 1 1
16 0.011006849759724 0.0455449752160348 47 25 1 1
17 0.00169371532974765 0.0198430469376035 47 33 1 1
18 0.0175706356880255 0.0105168378562666 47 34 0 1
19 0.0265711950720288 0.0477716268971562 47 31 0 1
20 0.0214464313001372 0.0059696980053559 47 20 1 1
21 0.00150219927309081 0.0352754831663333 47 32 1 1
22 0.0291399559006095 0.0202075911103748 47 41 1 1
23 0.0364176910719834 0.0290812170947902 47 35 1 1
24 0.00733440684853122 0.00022360379807651 47 49 1 1
25 0.00146155931288376 0.0112514886306599 47 20 1 1
26 0.0418314361828379 0.0360919722588733 47 38 1 1
27 0.000804002047516406 0.0190746497712098 47 33 1 1
28 0.00518784776795655 0.0447375933174044 47 32 1 1
29 0.0144457500544377 0.00365034003043547 47 28 1 1
30 0.0169079821091145 0.0466376061900519 47 43 1 1
1 0.0180515794199891 0.0207028857897967 48 36 1 1
2 0.0264875606168062 0.0452752579934895 48 35 1 1
3 0.0211302131181583 0.0133699430967681 48 33 1 1
4 0.0471414358820766 0.0246531637501903 48 35 1 1
5 0.0212864422122948 0.0428888065041974 48 31 1 1
6 0.0278935593320057 0.0161480703391135 48 26 1 1
7 0.0370692563708872 0.00931552062975243 48 31 1 1
8 0.0189374983892776 0.00522016264731064 48 25 1 1
9 0.00616296123480424 0.0177609952515922 48 33 1 1
10 0.0366360850632191 0.0470406981534325 48 37 1 1
11 0.0498081122641452 0.0497988953604363 48 31 1 1
12 0.0428681681398302 0.0471872304100543 48 37 0 1
13 0.0462336069671437 0.00406348154647276 48 29 1 1
14 0.0342262177960947 0.00349544879281893 48 41 0 1
15 0.0373894681222737 0.0476662332424894 48 35 0 1
16 0.011006849759724 0.0455449752160348 48 26 1 1
17 0.00169371532974765 0.0198430469376035 48 33 1 1
18 0.0175706356880255 0.0105168378562666 48 39 1 1
19 0.0265711950720288 0.0477716268971562 48 34 1 1
20 0.0214464313001372 0.0059696980053559 48 28 1 1
21 0.00150219927309081 0.0352754831663333 48 44 1 1
22 0.0291399559006095 0.0202075911103748 48 36 1 1
23 0.0364176910719834 0.0290812170947902 48 34 0 1
24 0.00733440684853122 0.00022360379807651 48 32 1 1
25 0.00146155931288376 0.0112514886306599 48 30 1 1
26 0.0418314361828379 0.0360919722588733 48 29 1 1
27 0.000804002047516406 0.0190746497712098 48 26 0 1
28 0.00518784776795655 0.0447375933174044 48 35 1 1
29 0.0144457500544377 0.00365034003043547 48 30 1 1
30 0.0169079821091145 0.0466376061900519 48 49 0 1
1 0.0180515794199891 0.0207028857897967 49 34 1 1
2 0.0264875606168062 0.0452752579934895 49 36 1 1
3 0.0211302131181583 0.0133699430967681 49 26 1 1
4 0.0471414358820766 0.0246531637501903 49 35 1 1
5 0.0212864422122948 0.0428888065041974 49 34 1 1
6 0.0278935593320057 0.0161480703391135 49 30 0 1
7 0.0370692563708872 0.00931552062975243 49 52 0 1
8 0.0189374983892776 0.00522016264731064 49 27 1 1
9 0.00616296123480424 0.0177609952515922 49 27 1 1
10 0.0366360850632191 0.0470406981534325 49 24 1 1
11 0.0498081122641452 0.0497988953604363 49 37 1 1
12 0.0428681681398302 0.0471872304100543 49 41 1 1
13 0.0462336069671437 0.00406348154647276 49 35 1 1
14 0.0342262177960947 0.00349544879281893 49 46 1 1
15 0.0373894681222737 0.0476662332424894 49 29 1 1
16 0.011006849759724 0.0455449752160348 49 31 1 1
17 0.00169371532974765 0.0198430469376035 49 38 1 1
18 0.0175706356880255 0.0105168378562666 49 35 0 1
19 0.0265711950720288 0.0477716268971562 49 36 0 1
20 0.0214464313001372 0.0059696980053559 49 31 1 1
21 0.00150219927309081 0.0352754831663333 49 28 1 1
22 0.0291399559006095 0.0202075911103748 49 54 0 1
23 0.0364176910719834 0.0290812170947902 49 22 1 1
24 0.00733440684853122 0.00022360379807651 49 34 1 1
25 0.00146155931288376 0.0112514886306599 49 26 1 1
26 0.0418314361828379 0.0360919722588733 49 29 1 1
27 0.000804002047516406 0.0190746497712098 49 35 0 1
28 0.00518784776795655 0.0447375933174044 49 33 1 1
29 0.0144457500544377 0.00365034003043547 49 22 1 1
30 0.0169079821091145 0.0466376061900519 49 33 1 1
1 0.0180515794199891 0.0207028857897967 50 40 1 1
2 0.0264875606168062 0.0452752579934895 50 32 1 1
3 0.0211302131181583 0.0133699430967681 50 33 1 1
4 0.0471414358820766 0.0246531637501903 50 40 0 1
5 0.0212864422122948 0.0428888065041974 50 29 1 1
6 0.0278935593320057 0.0161480703391135 50 39 1 1
7 0.0370692563708872 0.00931552062975243 50 41 0 1
8 0.0189374983892776 0.00522016264731064 50 31 1 1
9 0.00616296123480424 0.0177609952515922 50 26 1 1
10 0.0366360850632191 0.0470406981534325 50 30 1 1
11 0.0498081122641452 0.0497988953604363 50 51 1 1
12 0.0428681681398302 0.0471872304100543 50 31 1 1
13 0.0462336069671437 0.00406348154647276 50 32 0 1
14 0.0342262177960947 0.00349544879281893 50 29 0 1
15 0.0373894681222737 0.0476662332424894 50 31 1 1
16 0.011006849759724 0.0455449752160348 50 34 1 1
17 0.00169371532974765 0.0198430469376035 50 33 1 1
18 0.0175706356880255 0.0105168378562666 50 30 1 1
19 0.0265711950720288 0.0477716268971562 50 30 1 1
20 0.0214464313001372 0.0059696980053559 50 37 1 1
21 0.00150219927309081 0.0352754831663333 50 27 1 1
22 0.0291399559006095 0.0202075911103748 50 42 0 1
23 0.0364176910719834 0.0290812170947902 50 34 1 1
24 0.00733440684853122 0.00022360379807651 50 28 1 1
25 0.00146155931288376 0.0112514886306599 50 30 1 1
26 0.0418314361828379 0.0360919722588733 50 24 1 1
